股票代码,产品名称
002737,小儿肺热咳喘口服液
002737,小儿化痰止咳颗粒
002737,小儿氨酚黄那敏颗粒
002738,固体矿产勘查技术服务
002738,建筑工程服务
002738,海外勘查后勤配套服务
002738,矿产品国际贸易业务
002739,观影收入
002739,广告收入
002739,商品
002739,餐饮销售收入
002741,PCB化学品
002741,锂电池材料
002741,化学试剂
002741,配套贸易
002741,材料销售
002740,镶嵌饰品
002740,成品钻
002740,其他饰品
002740,加盟费
002742,减水剂
002742,膨胀剂
002742,商品混凝土
002742,硫酸
002742,药品及中间体
002742,水泥构件
002743,钢结构产品
002743,钢结构土建
002743,门窗产品
002746,商品代肉鸡
002746,鸡肉产品
002745,Lamp LED
002745,SMD LED
002745,Display
002745,LED应用
002747,自动化核心部件及运动控制系统
002747,工业机器人及智能制造系统
002748,AC发泡剂
002748,液碱
002748,氯化亚砜
002748,液氯
002748,氯气
002748,十水碳酸钠
002748,蒸汽
002748,离子膜烧碱
002748,氨水
002749,甲哌鎓
002749,萘乙酸
002749,S-诱抗素
002749,三十烷醇
002749,氯吡脲
002749,胺鲜乙烯利
002749,多唑甲哌鎓
002749,赤霉酸
002749,吲丁萘乙酸
002750,注射用灯盏花素
002750,医药研发服务
002752,易拉罐&瓶罐
002752,盖子
002752,涂印铁及加工费
002752,EMC合同能源
002751,终端展示
002751,虚拟展示
002751,循环会展
002753,橡胶用炭黑
002753,导电炭黑
002753,色素炭黑
002753,蒽油
002753,工业萘
002753,酚油
002753,洗油
002753,改质沥青
002756,不锈钢棒
002756,线材
002757,自动封边机
002757,数控裁板锯
002757,多排多轴钻
002757,精密推台锯
002757,加工中心
002757,配件
002755,奥西康
002755,奥维加
002755,奥加明
002755,奥一明
002755,奥诺先
002755,奥先达
002759,陶瓷隔水炖
002759,陶瓷电炖盅
002759,陶瓷电炖锅
002759,陶瓷电饭煲
002759,陶瓷煮粥锅
002759,陶瓷养生煲
002759,电水壶
002759,电热水瓶
002759,蒸蛋器
002759,电蒸锅
002759,酸奶机
002759,六氟磷酸锂
002759,高纯度六氟磷酸锂
002759,氟硼酸钾
002759,氟铝酸钠
002760,“凤形”牌高铬球段
002760,特高铬球段
002760,热轧钢球
002761,套件
002761,被芯
002761,枕芯
002761,服装
002761,夏凉家饰
002761,互联网及相关业务
002762,经营情况讨
002762,母婴棉制用品
002762,其他母婴用品
002758,西药
002758,中成药
002758,中药材
002758,中药饮片
002763,文胸
002763,内裤
002763,保暖衣
002763,OEM
002765,乘用车手动变速器总成
002765,乘用车自动变速器总成
002765,乘用车手动变速器齿轮
002765,乘用车自动变速器零部件
002765,汽配压铸产品
002765,外协外购件
002765,摩托车主副轴组件
002766,车机手机互联类产品
002766,括T-BOX
002766,视频
002766,4S点客户增值管理
002766,新能源车车联网系统
002766,网约车系统
002766,智慧城市系统
002766,智能中控
002766,全液晶数字仪表盘组合
002766,智能尾门
002766,脚踢控制器
002766,ADAS系统(包括FCW
002766,PCW
002766,LDW
002766,AEB等)
002766,车内ADAS系统(包括驾驶员注意力辅助系统和人脸识别系统等)
002766,车辆全盲区管理(包括360环视系统
002766,A柱盲区显示及大型车盲区管理等)
002766,毫米波雷达(包括24G毫米波雷达
002766,"77G毫米波雷达),自动驾驶解决方案"
002766,人机交互
002767,民用IC卡智能燃气表（含物联网表）
002767,无线远传智能燃气表
002767,工商用智能燃气表
002768,改性材料
002768,复合材料
002768,光显材料
002768,体育休闲及药用保健辅材
002770,常温灭菌乳
002770,调制乳
002770,含乳饮料
002770,乳味饮品
002770,低温巴氏乳
002770,发酵乳
002769,供应链管理服务
002771,多媒体信息系统
002771,生产监控与应急指挥系统
002771,数据中心系统建设及服务
002772,金针菇
002772,双孢菇
002772,真姬菇
002773,康柏西普眼用注射液
002773,松龄血脉康胶囊
002773,盐酸文拉法辛胶囊
002773,缓释片
002773,阿立哌唑片及口崩片
002773,右佐匹克隆片
002773,舒肝解郁胶囊
002773,胆舒胶囊
002773,枸橼酸莫沙必利片及分散片
002773,一清胶囊
002773,感咳双清胶囊
002773,渴络欣胶囊
002773,玄麦甘桔胶囊
002775,园林工程
002775,园林设计
002775,园林养护
002774,乘客电梯
002774,载货电梯
002774,自动扶梯
002774,自动人行道
002776,服装生产
002776,服装设计
002776,批发零售
002777,软件
002777,运维服务
002777,系统集成
002778,变压器油
002778,液压油
002778,内燃机油
002778,溶剂油
002778,其他润滑油
002779,油锯
002779,绿篱机
002779,割灌机
002779,坐骑式草坪割草机
002780,冲锋衣裤
002780,抓绒衣裤
002780,羽绒服
002780,棉服
002780,运动内衣
002780,卫衣
002780,速干衣裤
002780,衬衫
002780,休闲裤
002780,T恤
002780,短袖短裤
002780,滑雪服装
002780,攀岩服装
002780,骑行服
002780,压缩衣
002780,跑步服
002780,帽子
002780,手套
002780,围巾
002780,头巾
002780,高山靴
002780,登山鞋
002780,徒步鞋
002780,保暖靴
002780,多功能鞋
002780,越野跑鞋
002780,公路跑鞋攀岩鞋
002780,童鞋
002780,羊毛袜
002780,排汗袜
002780,鞋带鞋垫
002780,头盔
002780,安全带
002780,绳索
002780,锁具
002780,扁带
002780,冰爪
002780,冰镐
002780,睡袋
002780,帐篷
002780,背包
002780,防潮垫
002780,登山杖
002780,照明
002780,水具
002780,GPS
002780,登山表
002780,旅行用品
002780,车顶架
002780,折叠桌椅
002780,营地发电机
002780,保温箱
002780,车载工具
002780,自行车
002780,自行车配件
002780,滑雪板
002780,雪盔
002780,雪杖
002780,雪镜
002780,滑雪手套
002780,滑雪护具
002780,泳衣
002780,救生衣
002780,充气船
002782,电源变压器
002782,开关电源变压器
002782,电感
002782,为电源适配器
002782,动力电池充电器
002782,定制电源
002781,装饰
002783,改性铵油炸药
002783,膨化硝铵炸药
002783,乳化炸药
002783,震源药柱
002783,爆破服务
002786,造型结构设计
002786,模具
002786,注塑
002786,五金制品
002786,机械
002786,电子产品
002785,建筑装饰石材
002785,景观石材
002785,工程施工
002788,药品
002788,医疗器械
002787,化工罐
002787,食品罐
002787,金属盖
002789,公共装修
002789,住宅装修
002790,冲水组件
002790,静音缓降盖板
002790,隐藏式水箱
002790,挂式水箱
002790,废料
002790,模具
002791,门窗五金系统
002791,门控五金系统
002791,点支承玻璃幕墙构配件
002791,不锈钢护栏构配件
002791,家居类产品
002792,基站天线
002792,射频器件
002792,微波天线
002792,光通信
002792,信息指挥系统
002792,5G产品
002793,井用潜水泵
002793,小型潜水泵
002793,陆上泵
002793,配件
002796,电梯轿厢系统
002796,专业设备柜体系统
002796,滤波器
002796,双工器等射频器件
002796,室外基站天线
002796,室内分布天线
002795,黄铜类有铅
002795,无铅水/暖/燃气阀门和管件，少量紫铜
002795,碳钢类卡压产品
002795,TRV产品
002795,分水器
002797,固定收益业务
002797,投资银行业务
002797,资产管理业务
002797,证券经纪及信用业务
002797,私募股权基金管理和另类投资业务
002797,期货业务
002797,证券自营业务
002797,新三板业务
002797,研究业务
002798,卫浴产品
002798,陶瓷墙地砖
002798,亚克力板
002800,第三方物流
002800,供应链管理
002800,物流园区经营
002800,物流金融
002799,医药纸盒
002799,其他纸盒
002799,酒类食品彩盒
002799,瓦楞纸箱
002799,移动互联网广告
002799,废纸销售
002799,房屋租赁
002801,冷柜电机
002801,外转子风机
002801,ECM电机
002801,伺服电机
002801,汽车空调机组
002802,乙烯基二元共聚树脂
002802,含羧基的乙烯基三元共聚树脂
002802,含羟基的乙烯基三元共聚树脂
002802,氯乙烯共聚乳液
002803,彩色包装纸盒
002803,彩色包装箱
002803,塑料软包
002803,环保纸袋
002803,电子商务
002805,工业草酸
002805,精制草酸
002805,草酸衍生品
002805,硝酸钠
002806,电极箔
002806,功率转换集成控制器
002806,整车控制器
002806,高压配件
002808,激光OPC鼓
002807,公司贷款
002807,公司存款
002807,中间业务及服务
002807,国际业务
002807,个人银行业务产品和服务
002807,资金业务
002810,建材级纤维素醚（HPMC）
002810,医药纤维素醚（HPMC）
002810,食品级纤维素醚（HPMC）
002809,萘系减水剂
002809,聚羧酸系减水剂
002809,其他外加剂
002809,水泥
002812,烟标印刷
002812,无菌包装产品
002812,特种包装纸
002812,膜类产品
002811,工程施工
002811,装饰设计
002813,车载导航设备
002813,汽车周边产品
002816,清洗产品
002816,电镀产品
002816,水处理产品
002815,双面板
002815,高多层板
002815,HDI板
002815,厚铜板
002815,背板
002815,软硬结合板
002815,埋容板
002815,立体板
002815,铝基板
002815,高频板
002818,市场租赁服务
002818,市场服务
002818,营销广告策划
002817,明胶空心胶囊
002817,肠溶明胶空心胶囊
002819,信号发生器
002819,电压测量仪器
002819,频率
002819,时间测量仪器
002819,信号分析仪器
002819,电子元器件测试仪器
002819,电波特性测试仪器
002819,网络特性测试仪器
002819,辅助仪器
002821,临床阶段药品
002821,商业化阶段药品
002821,技术服务
002823,换向器及集电环
002823,高强弹性零件
002823,汽车电控零组件及汽车轻量化零件
002823,多层绝缘线
002824,移动智能手机面板
002824,平板电视铝质边框
002824,移动电源外壳
002824,激光打印机/复印机感光鼓鼓基铝材
002824,激光打印机/复印机驱动辊铝材
002824,HDE铝材
002824,平衡车部件
002824,台灯支架
002824,风扇杆
002824,淋浴房部件
002824,婴儿车部件
002824,厨卫用品部件
002824,割草机部件
002824,吸尘器部件
002824,电动汽车动力电池托盘
002824,热交换器多孔扁管
002824,电动汽车电池外壳
002824,天窗导轨
002824,盘拉管
002825,车身贴
002825,单透膜
002825,涂层喷印材料
002825,贴合喷印材料
002827,工业炸药
002827,工业管
002827,工业索
002827,运输服务
002827,爆破服务
002828,钻井工程
002828,技术服务
002828,产品销售
002828,贸易流通
002829,材料类
002829,测量类
002829,导航类
002829,稳控类
002829,海工装备
002829,技术开发
002829,贸易类
002830,装饰施工收入
002830,建筑材料及木制品销售
002830,综合管理服务费收入
002831,说明书
002831,精品盒
002831,纸箱
002831,包装盒
002831,不干胶贴纸
002832,上衣类
002832,下装类
002832,外套类
002833,封边机
002833,裁板锯
002833,数控钻
002835,前端视频监控产品
002835,后端视频监控产品
002836,烟标
002837,机房温控节能产品
002837,机柜温控节能产品
002837,客车空调
002837,轨道交通列车空调及服务
002838,热塑性弹性体
002838,改性塑料
002838,色母粒
002839,公司业务
002839,金融市场业务
002839,个人业务
002839,小额贷款业务
002839,银行卡业务
002839,电子银行业务
002839,理财业务
002840,饲料
002840,生鲜猪肉
002840,生鲜禽肉
002840,火腿
002841,液晶显示主控板卡
002841,交互智能平板
002842,黄色氧化钨
002842,蓝色氧化钨
002842,紫色氧化钨
002842,超粗碳化钨粉
002842,常规碳化钨粉
002842,超细碳化钨粉
002842,碳化钨粉
002842,钨合金粉
002842,钨硬质合金
002843,双金属带锯条
002843,硬质合金带锯条
002845,LCM 显示模组
002845,触显一体化模组
002845,摄像类产品
002846,干粉易开盖
002846,罐头易开盖
002846,饮料易开盖
002846,日化用品易开盖
002846,其他产品
002847,烘焙制品
002847,鱼糜产品
002847,豆干产品
002847,肉鱼产品
002847,蜜饯炒货产品
002847,素食产品
002849,IC卡智能燃气表
002849,远传燃气表
002849,电子式燃气表
002850,锂电池结构件
002850,汽车结构件
002850,其他结构件
002851,智能家电电控产品
002851,工业电源
002851,工业自动化产品
002851,新能源及轨道交通产品
002852,菜籽油系列包装油
002852,菜籽调和油系列包装油
002852,其他系列包装油
002852,粕类
002852,散装油
002853,定制橱柜及其配套家居产品
002853,定制衣柜及其配套家居产品
002855,精密模具
002855,精密结构件
002856,公共装修
002856,住宅装修
002856,幕墙装修
002856,设计业务
002857,标准检测设备
002857,自动化流水线型检定系统
002857,其他检测试验设备
002857,电信息采集系统
002857,互感器
002858,赛车场经营
002858,赛事经营
002858,赛车队经营
002858,汽车推广活动
002859,分切纸带
002859,打孔纸带
002859,压孔纸带
002859,上胶带
002859,下胶带
002859,塑料载带
002859,转移胶带
002860,保护器
002860,起动器
002860,接线柱
002860,组合式两器
002860,温控器
002820,麻花产品
002820,小食品产品
002820,糕点食品
002820,OEM产品
002861,免提耳机
002861,TWS(真无线蓝牙耳机)
002861,HiFi耳机
002861,智能耳机
002861,运动耳机
002861,数据传输线
002861,智能音箱
002861,无线充电产品
002862,电动遥控玩具
002862,婴幼玩具
002862,车模玩具
002862,动漫游戏衍生品玩具
002863,汽车铝合金车轮
002863,摩托车铝合金车轮
002865,汽车零配件业务
002864,盘龙七片
002864,金茵利胆胶囊
002864,克比热提片
002864,复方醋酸棉酚片及原料药
002864,盘龙七药酒
002864,小儿麦枣咀嚼片
